81;Canter's Delicatessen;34.0787804322711;-118.3617156744
82;Philadelphia International Airport (PHL);39.8770074527624;-75.2424430847168
83;Cole's;34.0448188810926;-118.249540328979
84;Venice Beach;33.9868101605008;-118.473644256592
85;Pirates of the Caribbean;33.8112582894454;-117.920810133219
86;Roscoe's House of Chicken & Waffles;34.0985813492117;-118.322206735611
87;Milk;34.076002;-118.348531
88;John Wayne Airport (SNA);33.679568370935;-117.861757278442
89;Daikokuya;34.0498415328781;-118.24036449194
90;The Tar Pit Bar;34.0822203;-118.3440691
91;ArcLight Cinemas Sherman Oaks;34.1546358542031;-118.467314243317
92;Yard House;34.0453167147291;-118.266180753708
93;Nickel Diner;34.0460923333333;-118.24923
94;Swingers;34.0183517056686;-118.489799201488
95;24 Hour Fitness;34.0969510695046;-118.328204154968
96;Blu Jam Cafe;34.0837433136792;-118.350681066513
97;MoMA - Museum of Modern Art;40.7613658921628;-73.9775562286377
98;Alibi Room;33.9969732202601;-118.426684141159
99;In-N-Out Burger;33.953693952549;-118.396768122911
100;Stout Burgers & Beer;34.09943;-118.329502
101;25 Degrees;34.101648;-118.341834
102;The Troubadour;34.0814885043291;-118.38937997818
103;Sony Pictures Studios;34.0165976052075;-118.402705192566
104;My Apartmento;34.1903138;-118.3757232
105;The Original Farmers Market;34.0721065200187;-118.36051940918
106;The Roxy;34.090729;-118.387968
107;The Music Box;34.1014131636934;-118.323252797127
108;Umami Burger;34.0154904356875;-118.491861820221
109;Doughboys Cafe & Bakery;34.072055;-118.367288
110;Cha Cha Lounge;34.099406;-118.259443044662
111;Huckleberry Cafe & Bakery;34.024029;-118.49211102
112;Austin Bergstrom International Airport (AUS);30.202558756342;-97.6675987243652
113;Chego!;34.027526;-118.413334
114;Downtown Los Angeles Artwalk;34.0477325;-118.2494095
115;Beverly Center;34.0750569695114;-118.377556800842
116;Little Dom's;34.110929;-118.287212
117;Big Wangs;34.0996152162552;-118.328976631165
118;Saddle Ranch Chop House;34.0955517580628;-118.372372090816
119;Upright Citizens Brigade;34.1053551435471;-118.318665
120;San Diego Comic-Con International (#SDCC);32.7070000625393;-117.16185092926
121;AMC Burbank 16 & IMAX;34.1816462351395;-118.31153690815
122;Lemonade;33.98925;-118.462672
123;3 Square Café + Bakery;33.9917339478165;-118.469733595848
124;Los Angeles Convention Center;34.0401960006167;-118.269324302673
125;Bellagio Hotel & Casino;36.1132633664692;-115.176179409027
126;Urth Caffé;34.062671;-118.399182
127;85°C Bakery Cafe;33.6880094009376;-117.834050059319
128;Third Street Promenade - Downtown Santa Monica;34.0176469573678;-118.500680923462
129;Lamill Coffee Boutique;34.08888475;-118.26868332
130;Izaka-ya by Katsuya;34.073081;-118.373844
131;Metropolitan Museum of Art;40.7790140917277;-73.9627933502197
132;Scoops;34.084106;-118.294875025749
133;Literati Cafe;34.04440386;-118.46741224
134;Bigfoot Lodge West;34.015616;-118.41319
135;Yankee Stadium;40.829576369303;-73.9264440536499
136;Six Flags Magic Mountain;34.4234873907207;-118.594762086868
137;Hugo's Restaurant;34.090796;-118.372922
138;Malo;34.095074;-118.283556103706
139;San Diego International Airport (SAN);32.7329961160988;-117.19931602478
140;Minneapolis/St. Paul International Airport (MSP);44.8819041266878;-93.207836151123
141;Drai's Hollywood;34.1008601344289;-118.325500488281
142;Katsuya;34.10139603;-118.326648
143;George Bush Intercontinental Airport (IAH);29.9868693093234;-95.342230796814
144;Hollywood Farmer's Market;34.099724;-118.328501
145;Syrup Desserts;34.045723;-118.251083
146;M Cafe de Chaya;34.083578;-118.344873
147;Long Beach Airport (LGB);33.8185186975807;-118.144397735596
148;Miami International Airport (MIA);25.794984114781;-80.2757692337036
149;The Original Pantry;34.0463768239398;-118.262895047665
150;Oakland International Airport (OAK);37.7122674059261;-122.212611436844
151;Mendocino Farms;33.9786343533227;-118.43798160553
152;Veggie Grill;34.097699;-118.365325
153;ArcLight Pasadena;34.1452508811631;-118.143249750137
154;Rose Bowl;34.1612499910859;-118.167915344238
155;The Standard Hotel;34.050183;-118.256531
156;Ronald Reagan Washington National Airport (DCA);38.8530437018426;-77.0423126220703
157;Susan Feniger's STREET;34.0847518493637;-118.338418006897
158;The Cosmopolitan of Las Vegas;36.1092295;-115.173189
159;The Library Alehouse;33.999445973457;-118.480821847916
160;Red Lion Tavern;34.099195;-118.25900791
161;The Apple Pan;34.040643;-118.427802
162;The Waffle;34.098115;-118.325647
163;The Breslin Bar and Dining Room;40.745783723685;-73.9880731701851
164;Cafe Was;34.0987457080935;-118.326637744904
165;House of Blues;34.0946166497435;-118.373576402664
166;Page Museum at the La Brea Tar Pits;34.0635523017674;-118.355412483215
167;Costco;33.99271689197;-118.446811437607
168;8 oz. Burger Bar;34.08375498;-118.356828689575
169;Shake Shack;40.7413312951177;-73.9882636070251
170;Grand Central Terminal;40.7528062091417;-73.9771753549576
171;Hamburger Mary's;34.0905895688015;-118.370153903961
172;AT&T Park;37.7786838333333;-122.389778
173;Bricks & Scones;34.077686;-118.323998
174;Baby Blues BBQ;34.090945;-118.363134
175;Animal Restaurant;34.079261;-118.36156
176;The Golden State;34.079024;-118.361319
177;Baby Blues BBQ;34.0003144741058;-118.46531867981
178;The Wiltern;34.0614280555435;-118.308838605881
179;Portland International Airport (PDX);45.5890712408893;-122.593281269073
180;Cecconi's;34.080542;-118.385133
181;SLS Hotel at Beverly Hills;34.0699202773057;-118.37682723999
182;Salt Lake City International Airport (SLC);40.7866829344275;-111.981925964355
183;El Coyote;34.07600436;-118.349188
184;Landmark Theatres;34.0395114372806;-118.429151773453
185;IKEA;34.185322848796;-118.313891887665
186;Whole Foods Market;33.9062856014397;-118.392754197121
187;Ippudo;40.7307924;-73.990635
188;Orochon Ramen;34.0498504222636;-118.242416381836
189;Charlotte Douglas International Airport (CLT);35.2204742;-80.9437097166667
190;24 Hour Fitness;34.1547157596193;-118.466992378235
191;Bar Food;34.043255;-118.468848466873
192;The Oaks Gourmet;34.1054463386536;-118.318105
193;Regal Cinemas L.A Live Stadium 14;34.0455656304513;-118.266363143921
194;Austin Convention Center;30.2636265076534;-97.7395248413086
195;Versailles;34.02105743;-118.40359256
196;Westside Tavern;34.0396936916955;-118.428867459297
197;Washington Dulles International Airport (IAD);38.9537188747508;-77.4479269981384
198;XIV by Michael Mina;34.0981859981618;-118.365899920464
199;Rooftop Bar at The Standard Hotel;34.0498859797959;-118.256921768188
200;Waterloo & City;33.9967819791546;-118.431115150452
201;Viper Room;34.0905184878806;-118.38472366333
202;Rainbow Bar & Grill;34.0907532333333;-118.38801722
203;Norman Y. Mineta San José International Airport (SJC);37.3666249828774;-121.926304399967
204;AMC Century City 15;34.0579927078636;-118.418819904327
205;The Counter;34.0195144164162;-118.45489025116
206;Tiki Ti;34.0974696973134;-118.285736739635
207;Gibson Amphitheatre;34.138005004304;-118.353545665741
208;James Beach;33.984814;-118.470291
209;Home Restaurant;34.102968;-118.287198
210;BLD Restaurant;34.076082;-118.352437
211;The Magic Castle;34.104573578857;-118.341599106789
212;Eataly;40.7420547588349;-73.9899587631226
213;Intelligentsia Coffee & Tea;34.1459434692072;-118.149257898331
214;The Satellite;34.0898465481016;-118.268259465694
215;Bob's Big Boy;34.1523673966824;-118.346137404442
216;Angel's;34.03523031;-118.47821843
217;The York;34.121206;-118.2062649
218;Veggie Grill;33.9066818467288;-118.390259742737
219;House of Blues;33.8093015731247;-117.923405170441
220;Orlando International Airport (MCO);28.4312605561589;-81.308376789093
221;Times Square;40.7562135541947;-73.9865255355835
222;The Counter;34.0982037667879;-118.36264103651
223;Hollywood Walk of Fame;34.1015330972739;-118.338672816753
224;Akasha;34.02294;-118.395530416667
225;Osteria Mozza;34.083327;-118.338755
226;I-10 / I-405 Interchange;34.0312340069729;-118.433518409729
227;The Ellen DeGeneres Show;34.1478258593051;-118.341556191444
228;26 Beach Cafe;33.9895990073193;-118.449917435646
229;Townhouse Kitchen + Bar;34.1554615398581;-118.466745615005
230;Santouka;34.004951;-118.433544
231;Hollywood & Highland Center;34.1021749611393;-118.339480161667
232;Bourgeois Pig;34.105417;-118.318998
233;Church & State;34.0356173225544;-118.23268532753
234;Ye Olde King's Head;34.0145166481509;-118.497263789177
235;Space Mountain;33.8114945186843;-117.917311191559
236;Capitol City Sports Grille;34.100216039565;-118.329749107361
237;Laurel Tavern;34.1431011166667;-118.392015916667
238;Masa of Echo Park Bakery & Cafe;34.077636;-118.259575
239;The Den of Hollywood;34.097506345411;-118.368356823921
240;Luna Park;34.062728;-118.344102
241;Soho House West Hollywood;34.0894878078209;-118.392791748047
242;Aroma Coffee and Tea Co.;34.1496016605685;-118.378629684448
243;Susina Bakery & Cafe;34.076141;-118.344902
244;Indiana Jones Adventure: Temple of the Forbidden Eye;33.811289489571;-117.920261621475
245;Pho Cafe;34.0826814503515;-118.272414207458
246;Real Food Daily;34.017468;-118.493762
247;El Rey Theatre;34.062686;-118.348874
248;The Happy Ending Bar and Restaurant;34.0977054834366;-118.342843
249;Larchmont Bungalow;34.0740957;-118.3238038
250;RockSugar Pan Asian Kitchen;34.0588815563212;-118.420257568359
251;Mitsuwa Marketplace;34.00489019;-118.433585
252;The Kingdom of Far Far Away at Pantages Theatre;34.1018373724468;-118.325736522675
253;Los Angeles Central Library;34.050743800745;-118.255113959312
254;Hinano Cafe;33.97947;-118.46649863
255;Roscoe's House of Chicken & Waffles;33.7691905333333;-118.18298488
256;Avalon Hollywood;34.102774;-118.326937866667
257;Villains Tavern;34.040063;-118.231121
258;Baltimore/Washington International Thurgood Marshall Airport (BWI);39.1797115458998;-76.6687774658203
259;Jitlada Thai Restaurant;34.0986701918902;-118.3039945364
260;The Tasting Kitchen;33.9896568293311;-118.463178277016
261;Lazy Ox Canteen;34.0486369;-118.2420162
262;The Varnish;34.045023;-118.249659
263;Henry's Hat;34.1316821139409;-118.352507650852
264;Viceroy Hotel;34.00827775;-118.490491
265;Tacos Por Favor;34.019766;-118.480234
266;Ferry Building;37.7953664435863;-122.393735647202
267;Rainpocalypse 2010-2011;34.0480014100312;-118.261384963989
268;Yogurt Stop -West Hollywood;34.0857492660124;-118.382939994335
269;Honda Center;33.8077860900974;-117.876391410828
270;Yamashiro Restaurant;34.105628;-118.342098966667
271;Minetta Tavern;40.7300164;-74.000616
272;The Greek Theatre;34.1195012244608;-118.296387791634
273;Hotel Cafe;34.1004336997571;-118.329808115959
274;The Federal Bar;34.1672065;-118.3761634
275;In-N-Out Burger;34.0264058739759;-118.394213318825
276;Square One Dining;34.0953446;-118.294979
277;The Association;34.0449166700733;-118.249626159668
278;Bar 107;34.048428;-118.247725
279;Pike Bar & Fish Grill;33.7716185166667;-118.169164
280;Boardner's;34.1006469173616;-118.334984779358
281;Drago Centro;34.051095;-118.257437
282;Chaya Venice;33.9973760333333;-118.478992581367
283;Juicy Burger;34.1011809;-118.327933
284;L.A. LIVE;34.0442321448405;-118.265917897224
285;Pure Luck;34.083976;-118.29508169
286;La Cabaña Restaurant;34.00096;-118.468156456947
287;Grub;34.08763065;-118.333360333333
288;The Thirsty Crow;34.083692220142;-118.27377140522
289;Library Bar;34.0494103965663;-118.256610631943
290;The White House;38.8984812580668;-77.0364761352539
291;Tender Greens;34.02328109;-118.39516
292;The Village Idiot;34.08372282;-118.351002931595
293;Tender Greens;34.0979765;-118.3263931
294;A-Frame;33.9970349;-118.432226
295;Universal CityWalk;34.1362644805478;-118.353395462036
296;In-N-Out Burger;34.1456859691872;-118.254818916321
297;Palermo;34.10477901;-118.291581273079
298;Langer's Deli;34.056247;-118.27678
299;Ace Hotel;40.745884;-73.98808
300;Walt Disney Concert Hall;34.0552816624979;-118.249497413635
301;Marco's;34.0904474069;-118.367214202881
302;Rave 18;33.9780649533487;-118.392491340637
303;MOCA;34.0533461008311;-118.250623941422
304;Haven Gastropub;33.7862789391349;-117.853254675865
305;Boston Logan International Airport (BOS);42.3683104527758;-71.0215473175049
306;Los Angeles Traffic;34.0515216101649;-118.298721313477
307;Chick-fil-A;34.0174157452941;-118.282628059387
308;Rick's Tavern;33.9994815521144;-118.480618000031
309;ESPN Zone;34.0440410101848;-118.265322446823
310;Cabo Cantina;33.979356;-118.465827
311;Casa Vega;34.14688536;-118.422796
312;Simmzy's;33.885249;-118.409999
313;Dinah's Family Restaurant;33.98034;-118.394931166667
314;The Grilled Cheese Truck;34.0173446029909;-118.405323028564
315;Whole Foods Market;34.09132;-118.360833
316;El Compadre;34.09793;-118.352220654488
317;Pazzo Gelato;34.0916402267022;-118.279417455196
318;Sonoma Wine Garden;34.0131115286403;-118.494629859924
319;Gladstone's 4 Fish;33.9465996795512;-118.407468795776
320;LA Fitness;34.1017485330933;-118.342881202698
321;Honolulu International Airport (HNL);21.3312345092596;-157.919969558716
322;R+D Kitchen;34.03201749;-118.495643
323;PETCO Park;32.7075597796106;-117.157022953033
324;Real Food Daily;34.078567;-118.376424
325;Barney's Beanery;34.0908383515545;-118.374724388123
326;Haunted Mansion;33.8117753186292;-117.922096252441
327;Cowboys Stadium;32.747759943237;-97.0928335189819
328;Barney's Beanery;34.0159239676413;-118.496225774288
329;Forever 21;34.0753768915939;-118.377470970154
330;Mad Bull's Tavern;34.1516770809811;-118.452519178391
331;Umami Burger;34.1434068;-118.3972735
332;Gordon Biersch;34.180108533266;-118.307937383652
333;Aquarium of the Pacific;33.762237764622;-118.196754455566
334;The Westin Bonaventure Hotel & Suites;34.0529083155428;-118.255854249001
335;La Cita Bar;34.0506637970857;-118.249610066414
336;Bouchon Bistro in Beverly Hills;34.0678050782213;-118.399057388306
337;Kings Road Cafe;34.0762522277825;-118.372278213501
338;Katsuya LA Live;34.0443032646024;-118.265590667725
339;Yard House;34.1458122;-118.1436295
340;Mas Malo;34.0469236;-118.2560072
341;Louis Armstrong International Airport (MSY);29.9858656954896;-90.2553033828735
342;San Francisco-Oakland Bay Bridge;37.8192768217473;-122.343020439148
343;Home Restaurant;34.1060083333333;-118.256839
344;Whole Foods Market;34.0705779334858;-118.360476493835
345;Coffee Table;34.108445;-118.26922421
346;Bloom Cafe;34.049488;-118.359384
347;TBWA\Chiat\Day - LA;33.9827801819023;-118.415086269379
348;BOA Steakhouse;34.0901808526914;-118.392459154129
349;La Sandia;34.0133249660132;-118.494071960449
350;The Curious Palate;34.0055179595947;-118.429806
351;Glendale Galleria;34.1444517340567;-118.259239196777
352;Buffalo Wild Wings;34.1817325857143;-118.31144082
353;The Roger Room;34.077971770503;-118.376526832581
354;El Carmen;34.072241;-118.3672301
355;Coachella Valley Music And Arts Festival;33.684353657331;-116.237926483154
356;Las Vegas Convention Center;36.1312200154285;-115.153412818909
357;Apple Store;40.763949;-73.973257
358;Rockwell;34.1021838450341;-118.291500806808
359;Shutters on the Beach;34.0066725823267;-118.491625785828
360;Lemonade;34.0773660833333;-118.387868083333
361;Blue Palms Brewhouse;34.101549;-118.3231843
362;Pitfire Pizza;33.9946782985813;-118.438756763935
363;Downtown Disney;33.8091767696543;-117.924392223358
364;Olvera Street;34.0573882855881;-118.237980008125
365;Apple Store;34.0172423358256;-118.49820792675
366;Griffith Park;34.1331207906781;-118.301467895508
367;Angels & Kings;34.1018185;-118.3361188
368;The Down & Out;34.04747;-118.249841
369;Coral Tree Cafe;34.05406175;-118.463788083333
370;The Short Stop;34.075353;-118.253626
371;CUT at Beverly Wilshire Beverly Hills A Four Seasons Hotel;34.066588;-118.400894
372;The Gorbals;34.047487;-118.249958
373;Mel's Drive-In;34.09292;-118.378803
374;The Lab Gastropub;34.0199679359848;-118.280729055405
375;Saint Felix;34.0840854174382;-118.385324478149
376;Yard House;33.7613838;-118.1902273
377;Mandalay Bay Resort & Casino;36.0918521499944;-115.174827575684
378;Caesars Palace Hotel & Casino;36.1161582004768;-115.174452066422
379;"it's a small world";33.814471842604;-117.917847633362
380;Roscoe's House of Chicken & Waffles;34.04762601;-118.346252
381;The Hudson;34.0912;-118.365554
382;Copa D'Oro;34.0139297023227;-118.494973182678
383;Pinches Tacos;34.0977328969343;-118.367643356323
384;The Hollywood Corner;34.09260013;-118.338537
385;Twilight Zone Tower of Terror;33.8069837646864;-117.917053699493
386;Marix Tex Mex Cafe;34.09102;-118.371366
387;Bossa Nova Brazilian Cuisine;34.0980527333467;-118.346743583679
388;In-N-Out Burger;34.1521032572573;-118.448305428028
389;Detroit Metropolitan Wayne County Airport (DTW);42.2087486366185;-83.3597946166992
390;Echoplex;34.0775452205258;-118.260269165039
391;Hollywood Palladium;34.0984614114479;-118.324309587479
392;Momofuku Milk Bar;40.731778;-73.985855
393;Jones;34.09081801;-118.346486091614
394;Clementine;34.060245;-118.420754
395;Millions Of Milkshakes;34.0843986410965;-118.38446483016
396;Bar Lubitsch;34.0906384368999;-118.356866240501
397;Bi-Rite Creamery;37.761428;-122.425728
398;Mickey & Friends Tram;33.8137364354042;-117.924757003784
399;Eveleigh;34.0910871335765;-118.381805419922
400;The Spotted Pig;40.735697;-74.006838
401;Salsa and Beer;34.1930266;-118.5185371
402;The Standard Hotel;34.0963002815054;-118.370684981346
403;Amandine Patisserie;34.043231;-118.468839
404;Grand Lux Cafe;34.0740616486387;-118.376698493958
405;LA Fitness;34.1323348499398;-118.352070450783
406;The Counter;34.1437033833333;-118.396111266667
407;Executive LeTip Of West Los Angeles;34.036164;-118.444296
408;Micky's;34.0853538550273;-118.383736610413
409;Le Bomb Shelter;48.84726861;2.42970633
410;SS+K Men's Room;40.705846;-74.005546
411;Din Tai Fung Dumpling House;34.1272366046906;-118.054299
412;Barney's Beanery;34.145910171835;-118.148276209831
413;Los Angeles Superior Court;34.031127;-118.267454
414;Bigfoot Lodge;34.123467;-118.267935
415;Las Perlas;34.0450500185016;-118.249368667603
416;ARIA Resort & Casino;36.1073693626614;-115.176544189453
417;Trader Vic's;34.045076688162;-118.265370726585
418;Buttermilk Truck;34.0828058534383;-118.357772827148
419;Vista Theater;34.0983770106974;-118.286957144737
420;Go Burger;34.0978350670308;-118.326444625854
421;Nokia Theatre;34.0443032646024;-118.266899585724
422;Geisha House;34.101755;-118.334598
423;Royal T Cafe;34.026179;-118.389294
424;El Taurino;34.0514949425315;-118.283936977386
425;Tin Roof Bistro;33.899835;-118.395461
426;Hong Kong International Airport (HKG);22.3153017636321;113.934831619263
427;Gyu-Kaku;34.1515993923657;-118.448431491852
428;Pavilions- WeHo;34.0839077013723;-118.386472463608
429;Red O;34.0839254729957;-118.367155194283
430;Don Antonio's;34.03111405;-118.447031378746
431;Ford's Filling Station;34.0232692186459;-118.395361304283
432;Mi Piace;34.1459421;-118.1499368
433;South Bar & Restaurant;34.0393112;-118.473668
434;LA Cafe;34.045026;-118.251742
435;Blue Dog Beer Tavern;34.151970077402;-118.465973138809
436;The Griffin;34.12530348;-118.264745633333
437;Four Seasons Hotel Los Angeles at Beverly Hills;34.0731374116421;-118.389261960983
438;C&O Trattoria;33.9797158;-118.46604991
439;Birds Rotisserie Chicken Cafe;34.105363;-118.31888287
440;Pastis;40.7395347950038;-74.0061378479004
441;J Restaurant and Lounge;34.04066;-118.26183359
442;Backstage Bar & Grill;34.016308;-118.40019358
443;Chicago Midway International Airport (MDW);41.787904995307;-87.7407002449036
444;United Airlines Red Carpet Club;33.9426256493004;-118.399513363838
445;Balthazar Restaurant;40.7227054927187;-73.9981985092163
446;Barneys New York;40.7646570031223;-73.9707165956497
447;Playhouse;34.1012821249575;-118.33143889904
448;Hollywood Forever Cemetery;34.0886703629891;-118.318290710449
449;Bea Bea's Cafe;34.1557900362073;-118.346217870712
450;Good Microbrew & Grill;34.090894;-118.27831881
451;832 Lounge;34.034553;-118.48485
452;The Comedy Store;34.095099;-118.373752
453;Santa Monica Place;34.0136362278869;-118.493911027908
454;Department of Motor Vehicles;34.0025402;-118.4155097
455;Congregation Ale House;33.7693155;-118.1910824
456;In-N-Out Burger;34.0628279308999;-118.448002338409
457;The Slaw Dogs;34.158345;-118.132014
458;Tavern Restaurant;34.053515;-118.463339
459;Delphine;34.1016114;-118.3253014
460;Marquee Nightclub & Dayclub;36.1095449949776;-115.174645185471
461;Fiesta Cantina;34.0852827697105;-118.383943140507
462;Dukes Malibu;34.036553;-118.635757
463;BoHo;34.097974;-118.329135
464;Matterhorn Bobsleds;33.8132060468936;-117.918062210083
465;Magnolia Bakery;34.0731221;-118.3730081
466;King King;34.1016;-118.333
467;BJ's Restaurant & Brewhouse;33.985391;-118.395439
468;Hal's Bar & Grill;33.990853291361;-118.466278910637
469;Bardot;34.1027079931749;-118.326873779297
470;Fogo De Chao;34.068651;-118.376459
471;Aroma Bakery Cafe;34.0981971035536;-118.35079908371
472;Rose Cafe & Market;33.9963494833333;-118.477177
473;New Beverly Cinema;34.076306;-118.345673
474;Sweet Lady Jane Bakery;34.083658;-118.37252
475;La Esquina;40.72158482;-73.997495
476;AMC Citywalk Stadium 19;34.1365486501402;-118.352365493774
477;Corkbar;34.040246;-118.2633085
478;Equinox;34.057727;-118.445969
479;The Surly Goat;34.0910160530734;-118.362579345703
480;Hurry Curry of Tokyo;34.039008;-118.44220127
481;Mao's Kitchen;33.98801;-118.47239909
482;STK;34.0851828058829;-118.376837968826
483;Crave;34.1509526968002;-118.448947483333
484;Foxy's Restaurant;34.1423642635345;-118.256836
485;Fry's Electronics;34.19103038;-118.35017338
486;Café Crêpe;34.0142765344389;-118.494667410851
487;High Rooftop Bar at Hotel Erwin;33.986949;-118.47246
488;Los Angeles Memorial Coliseum;34.0140097406291;-118.287895917892
489;Casey's Irish Pub;34.048673;-118.2558
490;Hammer Museum;34.0594148609216;-118.443673253059
491;Gladstone's;33.762003;-118.193269
492;The Otheroom;33.99162;-118.469405
493;Gold Room;34.0764892101288;-118.25717814
494;Din Tai Fung Dumpling House #2;34.1274769523523;-118.054221868515
495;Planet Hollywood Resort & Casino;36.1102470786009;-115.171823501587
496;W Hollywood;34.1009667427611;-118.325715065002
497;Lazy Dog Cafe Torrance;33.8334030583427;-118.347194194794
498;Savoy Kitchen;34.07855598;-118.12093919
499;The Kress;34.1013221028984;-118.333396911621
500;Jumbo's Clown Room;34.1020239347855;-118.302454948425
501;Costco;34.1283739526295;-118.264088630676
502;South Coast Plaza;33.690924064349;-117.88866519928
503;Stubb's Bar-B-Q;30.268512;-97.736262
504;Best Fish Taco in Ensenada;34.10107074;-118.287292
505;Starbucks;34.044641082657;-118.266105651855
506;Taco Zone;34.080108;-118.26182584
507;Starry Kitchen;34.0519882923917;-118.251492977142
508;Little Next Door;34.072222;-118.36737
509;Mickey & Friends Parking Structure;33.8148194874431;-117.925647497177
510;IKEA;33.8414056732354;-118.260226249695
511;MoKo;34.023031;-118.394543
512;Grand Central Market;34.050917141748;-118.24918627739
513;Meltdown Comics;34.097917;-118.353619
514;Ralphs -Rock N Roll;34.0984925064401;-118.348433375359
515;World of Color;33.8058248369218;-117.921495437622
516;Santa Monica State Beach;34.0110126992271;-118.495917320251
517;Westfield Culver City;33.9856714662695;-118.393671512604
518;Tony's Darts Away;34.174301;-118.326821
519;CONAN;34.1464495876488;-118.33399772644
520;New Meadowlands Stadium;40.8135493905094;-74.0745449066162
521;The Meatball Shop;40.72152931;-73.988801
522;Loehmann's;34.0724289;-118.3766773
523;Loehmann's Burbank;34.1851098447735;-118.316059112549
